trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
740,False,"{'a': 0.35, 'e': 0.05041637183918243}",20,7,21.49198304967248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.35, 'e': 0.050414550614262976}",25,13,24.88758360144341,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.35, 'e': 0.05041273429499764}",25,7,32.44412572129724,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.35, 'e': 0.050410922861592274}",30,13,20.844355376945494,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.35, 'e': 0.05040911629435907}",20,15,-2.955421458338671,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.35, 'e': 0.050407314573715854}",25,5,33.286941069597205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.35, 'e': 0.05040551768018539}",25,3,26.295810326736387,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.35, 'e': 0.05040372559439466}",25,0,36.083684114126335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.35, 'e': 0.05040193829707418}",25,15,5.838017951778612,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.35, 'e': 0.05040015576905729}",20,0,30.379743881092423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.35, 'e': 0.05039837799127951}",30,12,8.238874720924311,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.35, 'e': 0.05039660494477782}",30,21,13.183910892171877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.35, 'e': 0.050394836610690004}",25,6,31.29839343508249,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.35, 'e': 0.050393072970253965}",20,5,22.18822555750702,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.35, 'e': 0.050391314004807085}",20,0,28.082102713361746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.35, 'e': 0.05038955969578555}",20,0,28.53710140543709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.35, 'e': 0.05038781002472371}",20,14,10.055630099059105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.35, 'e': 0.05038606497325342}",20,15,12.870571264241306,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.35, 'e': 0.05038432452310339}",30,15,29.19625032476905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.35, 'e': 0.05038258865609858}",30,8,-8.669154907826742,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
760,False,"{'a': 0.35, 'e': 0.05038085735415952}",25,0,21.82031153948246,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
761,False,"{'a': 0.35, 'e': 0.05037913059930173}",20,0,32.8476831317322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.35, 'e': 0.05037740837363505}",20,13,9.930366415447471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.35, 'e': 0.05037569065936308}",30,8,36.147980563288364,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.35, 'e': 0.050373977438782504}",25,8,7.666101649952875,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
765,False,"{'a': 0.35, 'e': 0.050372268694282525}",20,0,26.31189357486596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.35, 'e': 0.05037056440834425}",20,13,-21.425182532114604,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
767,False,"{'a': 0.35, 'e': 0.050368864563540075}",20,13,-0.9777103702667707,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.35, 'e': 0.05036716914253313}",30,19,22.333163490135792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.35, 'e': 0.050365478128076645}",20,12,16.54822493769715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.35, 'e': 0.05036379150301339}",30,13,10.561141511388755,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.35, 'e': 0.05036210925027511}",30,0,22.636007482734406,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
772,False,"{'a': 0.35, 'e': 0.05036043135288189}",30,14,20.314797286560452,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.35, 'e': 0.05035875779394165}",20,0,31.9611047651823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.35, 'e': 0.050357088556649554}",20,0,30.716437892325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.35, 'e': 0.05035542362428743}",25,9,-22.296906680761996,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.35, 'e': 0.05035376298022324}",20,0,28.652386493641394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.35, 'e': 0.05035210660791049}",30,0,40.50695494219564,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.35, 'e': 0.05035045449088774}",25,13,21.45721814122094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.35, 'e': 0.05034880661277799}",20,13,13.640196201218341,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.35, 'e': 0.05034716295728818}",30,2,1.914054570553569,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
781,False,"{'a': 0.35, 'e': 0.05034552350820865}",20,7,24.313130368603446,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.35, 'e': 0.0503438882494126}",30,16,11.665120219085342,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.35, 'e': 0.05034225716485554}",25,10,29.624443142960452,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.35, 'e': 0.050340630238574824}",25,3,11.205580463741095,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.35, 'e': 0.05033900745468907}",20,6,14.431265362314326,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.35, 'e': 0.050337388797397666}",25,9,30.214400862752765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.35, 'e': 0.050335774250980264}",20,10,21.03587607210519,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.35, 'e': 0.05033416379979626}",25,3,32.96945383841087,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.35, 'e': 0.05033255742828429}",25,15,-21.900627227310554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
790,False,"{'a': 0.35, 'e': 0.050330955120961744}",25,3,-1.779630214561924,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
791,False,"{'a': 0.35, 'e': 0.05032935686242425}",30,22,12.75825477788948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.35, 'e': 0.050327762637345175}",30,18,13.976548990610498,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.35, 'e': 0.050326172430475165}",35,18,31.326522236632933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.35, 'e': 0.05032458622664163}",30,0,-19.154003396761514,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
795,False,"{'a': 0.35, 'e': 0.05032300401074827}",20,13,11.173049011554589,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.35, 'e': 0.050321425767774604}",25,13,21.021531549709078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.35, 'e': 0.05031985148277549}",20,6,21.61975387559675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.35, 'e': 0.050318281140880654}",30,13,29.496789956628824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.35, 'e': 0.05031671472729421}",20,2,21.89723088960895,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.35, 'e': 0.050315152227294206}",20,8,2.7334076196029615,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
801,False,"{'a': 0.35, 'e': 0.050313593626232174}",30,19,18.18098091543443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.35, 'e': 0.050312038909532654}",20,5,20.975966931473593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.35, 'e': 0.05031048806269274}",20,15,11.32293544271773,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.35, 'e': 0.050308941071281636}",30,24,11.616070129615228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.35, 'e': 0.05030739792094022}",35,8,31.312401317674848,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.35, 'e': 0.050305858597380564}",20,0,26.46511838192162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.35, 'e': 0.050304323086385536}",25,15,8.949438923717803,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.35, 'e': 0.05030279137380834}",20,16,8.800647748029185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.35, 'e': 0.05030126344557207}",35,7,37.12221378270857,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.35, 'e': 0.050299739287669315}",20,14,10.598085204253223,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.35, 'e': 0.050298218886161684}",25,3,15.97759310562877,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
812,False,"{'a': 0.35, 'e': 0.05029670222717942}",30,0,27.67444077975965,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
813,False,"{'a': 0.35, 'e': 0.050295189296920964}",25,3,35.41932852618558,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.35, 'e': 0.05029368008165253}",20,0,25.276193857470428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.35, 'e': 0.05029217456770771}",25,15,22.29637121814198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.35, 'e': 0.050290672741487026}",20,0,27.4831824885554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.35, 'e': 0.05028917458945755}",20,3,22.368129521498613,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.35, 'e': 0.0502876800981525}",20,0,33.59315878832452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
819,False,"{'a': 0.35, 'e': 0.05028618925417081}",25,11,14.977154316509763,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.35, 'e': 0.05028470204417676}",20,12,13.50945052717954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.35, 'e': 0.05028321845489955}",25,0,26.576962193595453,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
822,False,"{'a': 0.35, 'e': 0.05028173847313293}",20,0,24.89066217938161,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.35, 'e': 0.05028026208573478}",25,15,19.04827420060352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.35, 'e': 0.05027878927962676}",25,16,-25.563300923124647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
825,False,"{'a': 0.35, 'e': 0.05027732004179388}",35,20,30.87336436764823,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.35, 'e': 0.05027585435928417}",35,21,26.732720571061957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.35, 'e': 0.05027439221920822}",25,14,14.874417935435224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.35, 'e': 0.0502729336087389}",25,17,14.52224648920452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.35, 'e': 0.0502714785151109}",20,14,11.705957032758059,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.35, 'e': 0.05027002692562041}",35,8,45.80023982896372,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.35, 'e': 0.05026857882762472}",25,16,13.438705128250382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.35, 'e': 0.05026713420854188}",30,17,21.97953501315181,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.35, 'e': 0.05026569305585032}",30,14,27.445128336755467,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.35, 'e': 0.050264255357088464}",30,4,39.91860509681018,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.35, 'e': 0.05026282109985443}",20,12,15.874470330436244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.35, 'e': 0.05026139027180562}",30,18,21.284131025144486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.35, 'e': 0.0502599628606584}",20,0,-3.142921763317597,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
838,False,"{'a': 0.35, 'e': 0.05025853885418771}",20,12,-9.303702298363035,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
839,False,"{'a': 0.35, 'e': 0.05025711824022677}",20,0,5.543281783844249,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
840,False,"{'a': 0.35, 'e': 0.05025570100666668}",20,3,4.5556757708607885,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
841,False,"{'a': 0.35, 'e': 0.050254287141456105}",20,10,16.63392744985064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.35, 'e': 0.05025287663260093}",20,7,12.460262175760983,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.35, 'e': 0.05025146946816392}",20,0,27.39018363955658,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.35, 'e': 0.050250065636264364}",25,3,33.086376083859186,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.35, 'e': 0.05024866512507778}",20,13,12.478993433106549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.35, 'e': 0.05024726792283555}",25,14,15.25974567453984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.35, 'e': 0.0502458740178246}",30,16,25.162312831667908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.35, 'e': 0.05024448339838708}",25,5,35.22820009375492,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.35, 'e': 0.050243096052920024}",30,13,22.43551186861267,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.35, 'e': 0.05024171196987504}",25,0,40.56135663441592,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
851,False,"{'a': 0.35, 'e': 0.05024033113775799}",20,1,30.7989331229844,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.35, 'e': 0.05023895354512866}",30,2,42.63436012838609,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.35, 'e': 0.050237579180600456}",20,0,22.488802287940498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
854,False,"{'a': 0.35, 'e': 0.05023620803284009}",20,3,6.550516675195766,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
855,False,"{'a': 0.35, 'e': 0.05023484009056725}",20,8,7.327681796301237,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.35, 'e': 0.050233475342554325}",25,11,20.06012534852597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.35, 'e': 0.050232113777626056}",20,12,17.366415559011422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.35, 'e': 0.05023075538465927}",25,20,11.176926345892964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.35, 'e': 0.05022940015258256}",30,16,21.147901221208457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.35, 'e': 0.05022804807037596}",25,18,13.150481745706111,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.35, 'e': 0.0502266991270707}",30,8,35.934517948996366,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.35, 'e': 0.05022535331174886}",30,7,39.31523689027715,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.35, 'e': 0.05022401061354311}",25,0,-5.701408987669919,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
864,False,"{'a': 0.35, 'e': 0.05022267102163639}",25,8,31.2031268751278,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.35, 'e': 0.05022133452526164}",25,0,22.674864256201236,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
866,False,"{'a': 0.35, 'e': 0.05022000111370149}",25,20,9.155819310781268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.35, 'e': 0.05021867077628801}",35,1,40.69919727795778,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.35, 'e': 0.050217343502402395}",25,13,23.293925630497096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.35, 'e': 0.05021601928147467}",25,1,39.48019017591197,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.35, 'e': 0.05021469810298346}",25,17,12.74314365003916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.35, 'e': 0.05021337995645565}",20,3,15.877956638132659,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.35, 'e': 0.050212064831466174}",25,8,28.126100363061752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.35, 'e': 0.050210752717637676}",25,19,10.817569947582845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.35, 'e': 0.05020944360464028}",20,8,20.855797880798644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.35, 'e': 0.0502081374821913}",30,13,16.357445726864654,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.35, 'e': 0.05020683434005498}",25,15,17.11894825156223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.35, 'e': 0.05020553416804223}",25,8,28.00754966839021,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.35, 'e': 0.050204236956010326}",35,0,10.85153515833149,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
879,False,"{'a': 0.35, 'e': 0.050202942693862704}",20,15,10.436829871689984,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.35, 'e': 0.05020165137154865}",20,4,-22.09330471533054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.35, 'e': 0.05020036297906307}",25,18,-27.102817480836272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
882,False,"{'a': 0.35, 'e': 0.05019907750644621}",20,8,17.509820709807894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.35, 'e': 0.05019779494378341}",30,6,4.273323198194616,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
884,False,"{'a': 0.35, 'e': 0.05019651528120484}",25,2,37.82900512742017,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.35, 'e': 0.05019523850888526}",25,0,35.83006663748758,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.35, 'e': 0.05019396461704378}",20,0,19.887061479923066,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
887,False,"{'a': 0.35, 'e': 0.050192693595943555}",30,15,-17.0110120802177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
888,False,"{'a': 0.35, 'e': 0.05019142543589161}",25,3,35.53040637492646,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.35, 'e': 0.050190160127238544}",30,16,27.841958517942974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.35, 'e': 0.0501888976603783}",25,16,15.133812757079006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.35, 'e': 0.05018763802574792}",20,8,24.13536571168637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.35, 'e': 0.050186381213827305}",30,13,29.609253088261774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.35, 'e': 0.050185127215138986}",25,7,27.581937298251095,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.35, 'e': 0.05018387602024787}",30,12,-15.62193755524809,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
895,False,"{'a': 0.35, 'e': 0.05018262761976099}",25,0,40.8738155181976,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.35, 'e': 0.05018138200432732}",20,8,25.815466706793938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.35, 'e': 0.05018013916463748}",25,11,19.03449821695383,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.35, 'e': 0.05017889909142356}",25,11,23.55014177267747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.35, 'e': 0.05017766177545885}",20,0,32.454299180286874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.35, 'e': 0.05017642720755761}",25,10,25.709355807303744,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.35, 'e': 0.05017519537857489}",20,7,17.555729375630044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.35, 'e': 0.050173966279406255}",20,0,20.853770701480908,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.35, 'e': 0.05017273990098757}",20,6,10.41145877244871,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.35, 'e': 0.0501715162342948}",20,14,8.842814545080945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.35, 'e': 0.05017029527034376}",20,8,20.143544140386382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.35, 'e': 0.05016907700018992}",25,13,20.984647169365964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.35, 'e': 0.050167861414928155}",20,0,28.968139888117626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
908,False,"{'a': 0.35, 'e': 0.05016664850569258}",25,8,34.54198568676556,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.35, 'e': 0.05016543826365628}",20,8,20.251366391364442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.35, 'e': 0.05016423068003111}",30,18,21.151499472314324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.35, 'e': 0.05016302574606752}",20,0,-18.797135278629934,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
912,False,"{'a': 0.35, 'e': 0.05016182345305428}",20,0,30.162619155633454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
913,False,"{'a': 0.35, 'e': 0.05016062379231834}",20,0,23.29260543108398,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
914,False,"{'a': 0.35, 'e': 0.05015942675522455}",20,11,13.812573572364727,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.35, 'e': 0.05015823233317552}",20,8,-2.4457586619898004,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
916,False,"{'a': 0.35, 'e': 0.05015704051761136}",20,3,-10.034268440323928,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
917,False,"{'a': 0.35, 'e': 0.05015585130000952}",20,0,18.568694276050447,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
918,False,"{'a': 0.35, 'e': 0.050154664671884536}",25,0,24.747767012751588,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
919,False,"{'a': 0.35, 'e': 0.05015348062478788}",20,7,23.888226048360487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.35, 'e': 0.05015229915030773}",25,16,-5.105219764114125,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
921,False,"{'a': 0.35, 'e': 0.05015112024006878}",25,11,25.15912370701085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.35, 'e': 0.05014994388573203}",25,7,33.796748822747816,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.35, 'e': 0.05014877007899462}",20,3,-16.905774907515532,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
924,False,"{'a': 0.35, 'e': 0.05014759881158958}",25,0,42.83361825005782,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
